recordingId,trackId,lane_id,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,centerX,centerY
001,265,4,5347,4,-21.2598,-34.2541,159.61,0.7856,1.4755,1.9041,-5.0501,-0.1180,-0.1949,5.3970,0.0257,0.1416,-0.1785,-21.2598,-34.2541
001,265,4,5348,5,-21.1964,-34.4228,159.58,0.7856,1.4755,1.9001,-5.0566,-0.1180,-0.1949,5.4018,0.0168,0.1415,-0.1786,-21.1964,-34.4228
001,265,4,5349,6,-21.1330,-34.5916,159.52,0.7856,1.4755,1.8962,-5.0631,-0.1180,-0.1949,5.4065,0.0046,0.1413,-0.1788,-21.1330,-34.5916
001,265,4,5350,7,-21.0698,-34.7606,159.46,0.7856,1.4755,1.8923,-5.0696,-0.3131,0.1815,5.4112,-0.0068,-0.2798,-0.2295,-21.0698,-34.7606
001,265,4,5351,8,-21.0067,-34.9299,159.43,0.7856,1.4755,1.8753,-5.0509,-0.7538,0.5077,5.3878,-0.0192,-0.7402,-0.5273,-21.0067,-34.9299
001,265,4,5352,9,-20.9447,-35.0977,159.44,0.7856,1.4755,1.8420,-5.0357,-16.9533,42.4312,5.3618,-0.0437,-45.6823,-0.9732,-20.9447,-35.0977
001,265,4,5353,10,-20.8838,-35.2659,159.42,0.7856,1.4755,0.7440,-2.2194,-18.3663,48.9868,2.3393,-0.0835,-52.3166,0.0222,-20.8838,-35.2659
001,265,4,5354,11,-20.8950,-35.2458,159.40,0.7856,1.4755,0.6163,-1.7666,23.9802,-59.0385,1.8705,-0.0445,63.7006,1.6796,-20.8950,-35.2458
001,265,4,5355,12,-20.8427,-35.3838,159.40,0.7856,1.4755,2.3442,-6.1592,46.9185,-120.9793,6.5902,0.0271,129.7517,1.3488,-20.8427,-35.3838
001,265,4,5356,13,-20.7386,-35.6568,159.38,0.7856,1.4755,3.7473,-9.8400,37.6821,-99.6281,10.5293,0.0426,106.5160,0.1890,-20.7386,-35.6568
001,265,4,5357,14,-20.5926,-36.0405,159.38,0.7856,1.4755,4.8589,-12.8077,28.8290,-78.1317,13.6984,0.0360,83.2790,-0.5402,-20.5926,-36.0405
001,265,4,5358,15,-20.4143,-36.5115,159.37,0.7856,1.4755,5.6712,-15.0540,20.4579,-55.5829,16.0868,0.0028,59.2266,-0.4404,-20.4143,-36.5115
001,265,4,5359,16,-20.2142,-37.0451,159.36,0.7856,1.4755,6.2241,-16.5170,-74.1324,196.9188,17.6508,0.0015,-210.4106,0.0500,-20.2142,-37.0451
001,265,4,5360,17,-19.9990,-37.6138,159.34,0.7856,1.4755,0.7241,-1.9129,-9.1599,24.3157,2.0454,0.0024,-25.9838,0.0105,-19.9990,-37.6138
001,265,4,5377,18,-19.7793,-38.1940,159.31,0.7856,1.4755,0.7227,-1.9129,9.1779,-24.3173,2.0449,0.0001,25.9916,-0.0073,-19.7793,-38.1940
001,265,4,5378,19,-19.5649,-38.7627,159.31,0.7856,1.4755,6.2363,-16.5179,67.2774,-178.0575,17.6559,-0.0005,190.3437,0.0433,-19.5649,-38.7627
001,265,4,5379,20,-19.3631,-39.2963,159.33,0.7856,1.4755,5.2123,-13.7953,-32.5274,85.9696,14.7472,0.0078,-91.9174,-0.0905,-19.3631,-39.2963
001,265,4,5380,21,-19.2171,-39.6833,159.34,0.7856,1.4755,4.0657,-10.7808,-26.4810,69.6655,11.5220,0.0014,-74.5284,-0.2046,-19.2171,-39.6833
001,265,4,5381,22,-19.0918,-40.0157,159.35,0.7856,1.4755,3.4452,-9.1463,-18.5961,48.9873,9.7736,-0.0012,-52.3980,-0.1282,-19.0918,-40.0157
001,265,4,5382,23,-18.9872,-40.2936,159.34,0.7856,1.4755,2.8247,-7.5118,-18.5961,48.9873,8.0253,-0.0071,-52.3980,-0.1176,-18.9872,-40.2936
001,265,4,5383,24,-18.9033,-40.5170,159.35,0.7856,1.4755,2.2042,-5.8772,-18.5961,48.9873,6.2769,-0.0097,-52.3980,-0.1285,-18.9033,-40.5170
001,265,4,5384,25,-18.8401,-40.6859,159.37,0.7856,1.4755,1.5837,-4.2427,-18.5961,48.9873,4.5286,-0.0124,-52.3979,-0.1469,-18.8401,-40.6859
001,265,4,5385,26,-18.7976,-40.8001,159.38,0.7856,1.4755,0.9632,-2.6081,-13.9471,36.7405,2.7803,-0.0170,-39.2984,-0.1149,-18.7976,-40.8001
001,265,4,5386,27,-18.7758,-40.8599,159.41,0.7856,1.4755,0.6530,-1.7908,-9.2980,24.4936,1.9061,-0.0184,-26.1989,-0.0920,-18.7758,-40.8599
001,266,7,5361,1,45.0730,47.0573,243.96,1.0392,1.6914,-3.7920,-1.5375,0.1137,-1.5204,4.0820,-0.2835,0.5654,1.4160,45.0730,47.0573
001,266,7,5362,2,44.9464,47.0060,242.95,1.0392,1.6914,-3.7882,-1.5883,0.1706,-2.2807,4.0961,-0.3079,0.8851,2.1088,44.9464,47.0060
001,266,7,5363,3,44.8202,46.9514,242.14,1.0392,1.6914,-3.7806,-1.6897,0.2274,-3.0409,4.1320,-0.2728,1.2200,2.7947,44.8202,46.9514
001,266,7,5364,4,44.6941,46.8933,241.56,1.0392,1.6914,-3.7730,-1.7912,0.2274,-3.0409,4.1707,-0.2220,1.2483,2.7822,44.6941,46.8933
001,266,7,5365,5,44.5684,46.8318,241.11,1.0392,1.6914,-3.7654,-1.8927,0.2274,-3.0409,4.2112,-0.1621,1.2700,2.7723,44.5684,46.8318
001,266,7,5366,6,44.4429,46.7670,240.82,1.0392,1.6914,-3.7578,-1.9941,0.2274,-3.0409,4.2532,-0.0910,1.2840,2.7659,44.4429,46.7670
001,266,7,5367,7,44.3176,46.6987,240.65,1.0392,1.6914,-3.7503,-2.0956,0.3445,-4.7640,4.2960,-0.0113,2.0344,4.3215,44.3176,46.6987
001,266,7,5368,8,44.1926,46.6271,240.60,1.0392,1.6914,-3.7348,-2.3120,0.0864,-6.1423,4.3888,0.1808,2.9400,5.3937,44.1926,46.6271
001,266,7,5369,9,44.0684,46.5445,240.11,1.0392,1.6914,-3.7445,-2.5055,-0.5689,-2.9943,4.4950,0.3066,1.9852,2.3126,44.0684,46.5445
001,266,7,5370,10,43.9427,46.4599,239.73,1.0392,1.6914,-3.7728,-2.5119,-0.1317,0.6134,4.5246,0.2673,-0.1955,-0.5961,43.9427,46.4599
001,266,7,5371,11,43.8166,46.3768,239.49,1.0392,1.6914,-3.7533,-2.4646,0.2588,1.4873,4.4848,0.2181,-0.9779,-1.1500,43.8166,46.3768
001,266,7,5372,12,43.6922,46.2955,239.33,1.0392,1.6914,-3.7555,-2.4126,-0.2563,1.9305,4.4609,0.1595,-0.7642,-1.7912,43.6922,46.2955
001,266,7,5373,13,43.5660,46.2158,239.21,1.0392,1.6914,-3.7704,-2.3357,0.0824,2.7740,4.4346,0.0761,-1.4909,-2.3407,43.5660,46.2158
001,266,7,5374,14,43.4406,46.1396,239.10,1.0392,1.6914,-3.7500,-2.2275,-0.1898,2.6668,4.3617,-0.0143,-1.2066,-2.3858,43.4406,46.1396
001,266,7,5375,15,43.3157,46.0672,239.01,1.0392,1.6914,-3.7830,-2.1578,-0.9813,1.3429,4.3540,-0.0979,0.1499,-1.6565,43.3157,46.0672
001,266,7,5376,16,43.1882,45.9956,239.20,1.0392,1.6914,-3.8155,-2.1379,-0.6667,0.8659,4.3721,-0.1176,0.1292,-1.0851,43.1882,45.9956
001,266,7,5377,17,43.0611,45.9245,239.48,1.0392,1.6914,-3.8275,-2.1000,0.2753,1.3094,4.3637,-0.1347,-0.9021,-0.9882,43.0611,45.9245
001,266,7,5378,18,42.9328,45.8555,239.79,1.0392,1.6914,-3.7972,-2.0505,1.0498,0.4960,4.3132,-0.1388,-1.1568,0.0997,42.9328,45.8555
001,266,7,5379,19,42.8077,45.7877,240.10,1.0392,1.6914,-3.7575,-2.0669,0.9573,-1.0729,4.2877,-0.0809,-0.2951,1.4073,42.8077,45.7877
001,266,7,5380,20,42.6820,45.7175,240.37,1.0392,1.6914,-3.7333,-2.1221,1.0374,-1.6872,4.2943,-0.0010,-0.0677,1.9795,42.6820,45.7175
001,266,7,5381,21,42.5586,45.6461,240.51,1.0392,1.6914,-3.6882,-2.1795,1.0099,-1.3473,4.2833,0.0817,-0.2159,1.6698,42.5586,45.6461
001,266,7,5382,22,42.4359,45.5721,240.54,1.0392,1.6914,-3.6659,-2.2120,-0.3455,-0.2211,4.2798,0.1232,0.4095,0.0226,42.4359,45.5721
001,266,7,5383,23,42.3139,45.4985,240.48,1.0392,1.6914,-3.7113,-2.1942,-2.6760,0.3566,4.3107,0.0811,2.1530,-1.6287,42.3139,45.4985
001,266,7,5384,24,42.1882,45.4257,240.44,1.0392,1.6914,-3.8445,-2.1882,-2.5784,0.5732,4.4236,0.0067,1.9600,-1.7707,42.1882,45.4257
001,266,7,5385,25,42.0574,45.3524,240.39,1.0392,1.6914,-3.8834,-2.1560,-0.5085,0.9570,4.4415,-0.0440,-0.0307,-1.0833,42.0574,45.3524
001,266,7,5386,26,41.9291,45.2818,240.36,1.0392,1.6914,-3.8784,-2.1243,0.0913,0.1347,4.4215,-0.0718,-0.1460,-0.0719,41.9291,45.2818
001,266,7,5387,27,41.7986,45.2107,240.39,1.0392,1.6914,-3.8773,-2.1470,0.6206,-0.7241,4.4317,-0.0493,-0.1817,0.9362,41.7986,45.2107
001,266,7,5388,28,41.6703,45.1385,240.50,1.0392,1.6914,-3.8370,-2.1727,0.7404,-0.7990,4.4094,0.0014,-0.2510,1.0601,41.6703,45.1385
001,266,7,5389,29,41.5425,45.0657,240.69,1.0392,1.6914,-3.8279,-2.2003,-0.1185,-0.6809,4.4150,0.0444,0.4367,0.5357,41.5425,45.0657
001,266,7,5390,30,41.4149,44.9917,240.87,1.0392,1.6914,-3.8449,-2.2181,-0.4089,0.4362,4.4383,0.0656,0.1448,-0.5801,41.4149,44.9917
001,266,7,5391,31,41.2859,44.9177,240.99,1.0392,1.6914,-3.8551,-2.1712,0.5127,1.6609,4.4244,0.0289,-1.2539,-1.2038,41.2859,44.9177
001,266,7,5392,32,41.1576,44.8468,241.08,1.0392,1.6914,-3.8107,-2.1073,0.7008,1.0753,4.3545,0.0020,-1.1334,-0.6024,41.1576,44.8468
001,266,7,5393,33,41.0316,44.7770,241.14,1.0392,1.6914,-3.8084,-2.0994,-0.0335,0.3871,4.3487,0.0007,-0.1575,-0.3552,41.0316,44.7770
001,266,7,5394,34,40.9035,44.7067,241.16,1.0392,1.6914,-3.8129,-2.0814,0.7191,0.9275,4.3440,-0.0161,-1.0773,-0.4655,40.9035,44.7067
001,266,7,5395,35,40.7772,44.6381,241.18,1.0392,1.6914,-3.7604,-2.0375,1.3657,0.9601,4.2768,-0.0277,-1.6594,-0.1828,40.7772,44.6381
001,266,7,5396,36,40.6525,44.5707,241.22,1.0392,1.6914,-3.7218,-2.0174,-0.0594,-0.0281,4.2333,-0.0237,0.0656,-0.0039,40.6525,44.5707
001,266,7,5397,37,40.5288,44.5035,241.32,1.0392,1.6914,-3.7643,-2.0394,-2.1147,-0.7204,4.2813,-0.0177,2.2009,-0.3830,40.5288,44.5035
001,266,7,5398,38,40.4013,44.4346,241.42,1.0392,1.6914,-3.8629,-2.0654,-1.8765,-0.3684,4.3803,-0.0344,1.8241,-0.5743,40.4013,44.4346
001,266,7,5399,39,40.2710,44.3657,241.40,1.0392,1.6914,-3.8896,-2.0640,-0.4739,-0.3453,4.4030,-0.0499,0.5813,0.0763,40.2710,44.3657
001,266,7,5400,40,40.1417,44.2969,241.35,1.0392,1.6914,-3.8945,-2.0885,-0.2028,-1.1394,4.4190,-0.0343,0.7242,0.9027,40.1417,44.2969
001,266,7,5401,41,40.0111,44.2263,241.28,1.0392,1.6914,-3.9031,-2.1400,0.1979,-1.0652,4.4513,0.0010,0.3384,1.0292,40.0111,44.2263
001,266,7,5402,42,39.8813,44.1541,241.17,1.0392,1.6914,-3.8813,-2.1596,0.1659,-0.1745,4.4416,0.0206,-0.0613,0.2328,39.8813,44.1541
001,266,7,5403,43,39.7521,44.0822,241.06,1.0392,1.6914,-3.8920,-2.1517,-0.7671,0.2172,4.4472,-0.0000,0.5662,-0.5612,39.7521,44.0822
001,266,7,5404,44,39.6216,44.0105,240.91,1.0392,1.6914,-3.9325,-2.1451,-0.4746,-0.0990,4.4793,-0.0378,0.4629,-0.1443,39.6216,44.0105
001,266,7,5405,45,39.4897,43.9390,240.81,1.0392,1.6914,-3.9237,-2.1583,1.1026,-0.4206,4.4780,-0.0292,-0.7575,0.9049,39.4897,43.9390
001,266,7,5406,46,39.3597,43.8664,240.79,1.0392,1.6914,-3.8589,-2.1731,2.1432,0.0090,4.4287,0.0136,-1.8751,1.0380,39.3597,43.8664
001,266,7,5407,47,39.2322,43.7940,240.81,1.0392,1.6914,-3.7807,-2.1577,2.4122,0.6880,4.3529,0.0397,-2.4414,0.5759,39.2322,43.7940
001,266,7,5408,48,39.1074,43.7225,240.96,1.0392,1.6914,-3.6979,-2.1272,2.5225,1.0692,4.2656,0.0649,-2.7244,0.2896,39.1074,43.7225
001,266,7,5409,49,38.9854,43.6521,241.18,1.0392,1.6914,-3.6123,-2.0863,2.2696,0.6409,4.1707,0.0863,-2.2974,0.5327,38.9854,43.6521
001,266,7,5410,50,38.8663,43.5832,241.39,1.0392,1.6914,-3.5465,-2.0845,0.4348,-0.0855,4.1116,0.1319,-0.3407,0.2833,38.8663,43.5832
001,266,7,5411,51,38.7487,43.5130,241.58,1.0392,1.6914,-3.5833,-2.0920,-2.0266,0.7393,4.1471,0.1343,1.4304,-1.6148,38.7487,43.5130
001,266,7,5412,52,38.6272,43.4436,241.71,1.0392,1.6914,-3.6817,-2.0351,-2.8189,1.3748,4.2065,0.0475,1.8309,-2.5464,38.6272,43.4436
001,266,7,5413,53,38.5030,43.3771,241.86,1.0392,1.6914,-3.7714,-2.0003,-3.1744,0.7717,4.2690,-0.0146,2.4354,-2.1775,38.5030,43.3771
001,266,7,5414,54,38.3755,43.3101,242.04,1.0392,1.6914,-3.8936,-1.9836,-3.1354,0.5894,4.3691,-0.0733,2.4931,-1.9906,38.3755,43.3101
001,266,7,5415,55,38.2432,43.2448,242.24,1.0392,1.6914,-3.9807,-1.9610,-1.6792,0.2397,4.4359,-0.1188,1.3743,-0.9942,38.2432,43.2448
001,266,7,5416,56,38.1099,43.1793,242.43,1.0392,1.6914,-4.0056,-1.9676,-0.6349,-0.3021,4.4614,-0.1099,0.7026,-0.0261,38.1099,43.1793
001,266,7,5417,57,37.9759,43.1135,242.69,1.0392,1.6914,-4.0230,-1.9811,-0.3696,-0.5511,4.4836,-0.0855,0.5813,0.3201,37.9759,43.1135
001,266,7,5418,58,37.8414,43.0471,243.00,1.0392,1.6914,-4.0303,-2.0044,-0.0258,-0.8880,4.5010,-0.0436,0.4261,0.7795,37.8414,43.0471
001,266,7,5419,59,37.7069,42.9797,243.23,1.0392,1.6914,-4.0248,-2.0404,0.6450,-0.6048,4.5124,0.0090,-0.3035,0.8305,37.7069,42.9797
001,266,7,5420,60,37.5728,42.9109,243.35,1.0392,1.6914,-3.9873,-2.0448,1.3865,0.4173,4.4808,0.0391,-1.4264,0.2489,37.5728,42.9109
001,266,7,5421,61,37.4408,42.8433,243.44,1.0392,1.6914,-3.9322,-2.0125,1.5240,0.7496,4.4171,0.0418,-1.6983,0.0109,37.4408,42.8433
001,266,7,5422,62,37.3104,42.7766,243.47,1.0392,1.6914,-3.8856,-1.9947,1.3286,1.1382,4.3674,0.0493,-1.6970,-0.4250,37.3104,42.7766
001,266,7,5423,63,37.1815,42.7101,243.44,1.0392,1.6914,-3.8436,-1.9366,0.6905,1.5665,4.3039,0.0139,-1.3180,-1.0925,37.1815,42.7101
001,266,7,5424,64,37.0539,42.6474,243.41,1.0392,1.6914,-3.8395,-1.8902,-0.1523,0.4774,4.2794,-0.0282,-0.0775,-0.4951,37.0539,42.6474
001,266,7,5425,65,36.9253,42.5840,243.39,1.0392,1.6914,-3.8537,-1.9047,-0.3879,-0.4371,4.2987,-0.0232,0.5426,0.2170,36.9253,42.5840
001,266,7,5426,66,36.7968,42.5203,243.40,1.0392,1.6914,-3.8654,-1.9194,-0.7559,-0.5632,4.3156,-0.0145,0.9280,0.1651,36.7968,42.5203
001,266,7,5427,67,36.6674,42.4559,243.46,1.0392,1.6914,-3.9042,-1.9423,-1.2934,-0.2994,4.3606,-0.0069,1.2909,-0.3100,36.6674,42.4559
001,266,7,5428,68,36.5362,42.3906,243.28,1.0392,1.6914,-3.9517,-1.9393,-0.5701,0.0519,4.4017,-0.0445,0.4859,-0.3027,36.5362,42.3906
001,266,7,5429,69,36.4037,42.3265,243.23,1.0392,1.6914,-3.9422,-1.9388,0.5957,-0.2633,4.3930,-0.0443,-0.4133,0.5033,36.4037,42.3265
001,266,7,5430,70,36.2731,42.2613,243.44,1.0392,1.6914,-3.9119,-1.9569,0.4316,-0.3038,4.3741,0.0015,-0.2503,0.4647,36.2731,42.2613
001,266,7,5431,71,36.1426,42.1959,243.77,1.0392,1.6914,-3.9134,-1.9591,-0.2917,-0.0676,4.3763,0.0278,0.2915,-0.0683,36.1426,42.1959
001,266,7,5432,72,36.0120,42.1305,244.07,1.0392,1.6914,-3.9314,-1.9614,-0.4587,0.0206,4.3933,0.0451,0.4035,-0.2191,36.0120,42.1305
001,266,7,5433,73,35.8803,42.0650,244.40,1.0392,1.6914,-3.9440,-1.9577,42.0405,19.2568,4.4028,0.0611,-46.2341,0.8020,35.8803,42.0650
001,266,7,5434,74,35.7488,41.9999,244.67,1.0392,1.6914,-1.1259,-0.6763,49.9288,22.2520,1.3070,0.1297,-54.6487,1.2455,35.7488,41.9999
001,266,7,5435,75,35.8051,42.0199,244.88,1.0392,1.6914,-0.6121,-0.4728,-56.7662,-26.1520,0.7549,0.1683,62.4992,-0.4159,35.8051,42.0199
001,266,7,5436,76,35.7079,41.9683,245.00,1.0392,1.6914,-4.9141,-2.4216,-119.0325,-52.5206,5.4771,0.1177,130.0761,-2.7113,35.7079,41.9683
001,266,7,5437,77,35.4772,41.8583,245.12,1.0392,1.6914,-8.5556,-3.9777,-98.3402,-42.4494,9.4350,0.0082,107.0724,-2.8726,35.4772,41.8583
001,266,7,5438,78,35.1370,41.7029,245.21,1.0392,1.6914,-11.4766,-5.2544,-76.5872,-33.5903,12.6222,-0.0426,83.6139,-1.6222,35.1370,41.7029
001,266,7,5439,79,34.7113,41.5076,245.29,1.0392,1.6914,-13.6665,-6.2193,-54.5321,-23.4062,15.0149,-0.0627,59.3233,-1.5310,34.7113,41.5076
001,266,7,5440,80,34.2250,41.2878,245.36,1.0392,1.6914,-15.1158,-6.8163,183.2057,83.4704,16.5812,-0.1050,-201.3241,0.4948,34.2250,41.2878
001,266,7,5441,81,33.7026,41.0528,245.40,1.0392,1.6914,-1.4405,-0.6490,18.6336,8.3985,1.5800,-0.0096,-20.4385,0.1205,33.7026,41.0528
001,266,-1,5462,82,33.1675,40.8114,245.50,1.0392,1.6914,-1.4374,-0.6512,-18.5320,-8.4336,1.5781,-0.0034,20.3608,-0.0092,33.1675,40.8114
001,266,-1,5463,83,32.6474,40.5747,245.65,1.0392,1.6914,-15.0443,-6.8398,-182.2038,-82.8545,16.5261,0.0292,200.1573,0.3683,32.6474,40.5747
001,266,-1,5464,84,32.1636,40.3550,245.84,1.0392,1.6914,-13.5965,-6.1804,53.5332,24.4703,14.9351,0.0752,-58.8594,-0.4204,32.1636,40.3550
001,266,-1,5465,85,31.7401,40.1623,246.06,1.0392,1.6914,-11.4719,-5.2068,74.2578,34.1585,12.5978,0.1029,-81.7303,-1.0816,31.7401,40.1623
001,266,-1,5466,86,31.3980,40.0075,246.30,1.0392,1.6914,-8.6410,-3.9009,96.9592,43.8054,9.4802,0.0980,-106.3895,-1.1308,31.3980,40.0075
001,266,-1,5467,87,31.1634,39.9020,246.56,1.0392,1.6914,-5.0014,-2.2836,118.7798,54.2547,5.4971,0.1059,-130.5594,-2.5355,31.1634,39.9020
001,266,-1,5468,88,31.0643,39.8551,246.85,1.0392,1.6914,-0.7145,-0.2803,55.6007,28.1242,0.7671,-0.0231,-62.1802,-4.0042,31.0643,39.8551
001,266,-1,5469,89,31.1157,39.8833,247.19,1.0392,1.6914,-1.2910,-0.4067,-51.8173,-19.5937,1.3477,-0.1256,55.3608,-2.0294,31.1157,39.8833
001,266,-1,5470,90,30.9781,39.8280,247.60,1.0392,1.6914,-4.1724,-1.5878,-43.5155,-15.5135,4.4627,-0.1222,46.1438,-2.2416,30.9781,39.8280
001,266,-1,5471,91,30.8373,39.7773,248.08,1.0392,1.6914,-4.1949,-1.4420,0.0828,2.9893,4.4300,-0.2279,-1.1925,-2.7424,30.8373,39.7773
001,266,6,5472,92,30.6982,39.7318,248.61,1.0392,1.6914,-4.1669,-1.3883,0.2956,0.5945,4.3862,-0.2271,-0.4920,-0.4458,30.6982,39.7318
001,266,6,5473,93,30.5592,39.6846,249.10,1.0392,1.6914,-4.1752,-1.4023,-0.3484,-0.5764,4.4008,-0.1798,0.5312,0.4141,30.5592,39.6846
001,266,6,5474,94,30.4195,39.6382,249.40,1.0392,1.6914,-4.1901,-1.4268,-0.2284,-1.4914,4.4242,-0.1387,0.7385,1.3157,30.4195,39.6382
001,266,6,5475,95,30.2796,39.5894,249.50,1.0392,1.6914,-4.1905,-1.5019,1.5180,-1.8041,4.4511,-0.0610,-0.7900,2.2215,30.2796,39.5894
001,266,6,5476,96,30.1399,39.5380,249.36,1.0392,1.6914,-4.0888,-1.5472,3.1654,-0.8355,4.3718,0.0063,-2.6675,1.8979,30.1399,39.5380
001,266,6,5477,97,30.0067,39.4862,249.42,1.0392,1.6914,-3.9792,-1.5576,1.9940,-0.6748,4.2728,0.0593,-1.6295,1.3327,30.0067,39.4862
001,266,6,5478,98,29.8743,39.4340,249.39,1.0392,1.6914,-3.9558,-1.5922,0.2457,-1.2415,4.2631,0.0981,0.2070,1.2485,29.8743,39.4340
001,266,6,5479,99,29.7428,39.3799,249.24,1.0392,1.6914,-3.9628,-1.6405,-0.2369,-1.1924,4.2870,0.1289,0.6442,1.0309,29.7428,39.3799
001,266,6,5480,100,29.6099,39.3245,249.05,1.0392,1.6914,-3.9716,-1.6718,-0.3228,-0.7170,4.3068,0.1409,0.5578,0.5541,29.6099,39.3245
001,266,6,5481,101,29.4777,39.2684,248.86,1.0392,1.6914,-3.9844,-1.6883,-2.5789,1.1543,4.3251,0.1377,1.9890,-2.0068,29.4777,39.2684
001,266,6,5482,102,29.3440,39.2119,248.81,1.0392,1.6914,-4.1437,-1.5948,-4.3679,1.8004,4.4400,-0.0106,3.4220,-3.2573,29.3440,39.2119
001,266,6,5483,103,29.2012,39.1619,248.81,1.0392,1.6914,-4.2759,-1.5682,-1.9642,-0.1533,4.5536,-0.0834,1.8868,-0.5671,29.2012,39.1619
001,266,6,5484,104,29.0587,39.1072,248.85,1.0392,1.6914,-4.2748,-1.6050,0.8218,0.1676,4.5659,-0.0456,-0.8269,0.1403,29.0587,39.1072
001,266,6,5485,105,28.9159,39.0548,248.93,1.0392,1.6914,-4.2210,-1.5570,1.1973,0.0971,4.4985,-0.0649,-1.1521,0.3399,28.9159,39.0548
001,266,6,5486,106,28.7770,39.0033,249.06,1.0392,1.6914,-4.1949,-1.5985,-0.3354,-1.3254,4.4891,-0.0059,0.7869,1.1181,28.7770,39.0033
001,266,6,5487,107,28.6360,38.9481,249.23,1.0392,1.6914,-4.2434,-1.6454,-0.8066,0.2218,4.5511,0.0335,0.6755,-0.4935,28.6360,38.9481
001,266,6,5488,108,28.4938,38.8935,249.43,1.0392,1.6914,-4.2487,-1.5837,0.3425,1.5504,4.5343,-0.0102,-0.8654,-1.3312,28.4938,38.8935
001,266,6,5489,109,28.3525,38.8425,249.63,1.0392,1.6914,-4.2205,-1.5420,1.2503,0.4058,4.4933,-0.0232,-1.3133,0.0547,28.3525,38.8425
001,266,6,5490,110,28.2121,38.7906,249.59,1.0392,1.6914,-4.1653,-1.5566,1.5522,-0.0152,4.4466,0.0062,-1.4494,0.5556,28.2121,38.7906
001,266,6,5491,111,28.0745,38.7386,249.55,1.0392,1.6914,-4.1170,-1.5430,1.3652,0.6627,4.3966,0.0071,-1.5107,-0.1439,28.0745,38.7386
001,266,6,5492,112,27.9374,38.6876,249.53,1.0392,1.6914,-4.0741,-1.5124,1.4556,0.8267,4.3458,-0.0080,-1.6528,-0.2654,27.9374,38.6876
001,266,6,5493,113,27.8026,38.6376,249.52,1.0392,1.6914,-4.0198,-1.4878,1.1670,0.6359,4.2863,-0.0130,-1.3157,-0.1874,27.8026,38.6376
001,266,6,5494,114,27.6691,38.5884,249.63,1.0392,1.6914,-3.9963,-1.4700,0.2366,0.4256,4.2580,-0.0126,-0.3699,-0.3166,27.6691,38.5884
001,266,6,5495,115,27.5359,38.5396,249.77,1.0392,1.6914,-4.0040,-1.4594,-0.8627,0.0214,4.2617,-0.0150,0.8021,-0.3183,27.5359,38.5396
001,266,6,5496,116,27.4019,38.4910,249.90,1.0392,1.6914,-4.0538,-1.4686,-1.4531,-1.4097,4.3116,-0.0140,1.8491,0.8245,27.4019,38.4910
001,266,6,5497,117,27.2654,38.4415,250.00,1.0392,1.6914,-4.1010,-1.5535,-0.9366,-1.6773,4.3850,0.0570,1.4538,1.2558,27.2654,38.4415
001,266,6,5498,118,27.1283,38.3873,250.17,1.0392,1.6914,-4.1163,-1.5805,0.0693,0.3774,4.4084,0.0901,-0.1933,-0.3315,27.1283,38.3873
001,266,6,5499,119,26.9907,38.3361,250.26,1.0392,1.6914,-4.0964,-1.5283,0.1418,1.1370,4.3718,0.0552,-0.5174,-1.0224,26.9907,38.3361
001,266,6,5500,120,26.8549,38.2853,250.42,1.0392,1.6914,-4.1069,-1.5046,-0.7189,0.9849,4.3736,0.0410,0.3472,-1.1689,26.8549,38.2853
001,266,6,5501,121,26.7166,38.2357,250.53,1.0392,1.6914,-4.1444,-1.4626,-0.8685,1.5426,4.3949,-0.0025,0.3046,-1.7438,26.7166,38.2357
001,266,6,5502,122,26.5783,38.1877,250.60,1.0392,1.6914,-4.1648,-1.4017,-0.1711,1.0870,4.3940,-0.0610,-0.1996,-1.0821,26.5783,38.1877
001,266,6,5503,123,26.4387,38.1421,250.69,1.0392,1.6914,-4.1558,-1.3900,-1.0078,-0.4261,4.3816,-0.0626,1.0920,0.0688,26.4387,38.1421
001,266,6,5504,124,26.3010,38.0949,250.76,1.0392,1.6914,-4.2321,-1.4301,-2.0309,-0.9839,4.4670,-0.0442,2.2416,0.2598,26.3010,38.0949
001,266,6,5505,125,26.1563,38.0467,250.97,1.0392,1.6914,-4.2913,-1.4557,-0.2496,-0.0398,4.5314,-0.0232,0.2489,-0.0437,26.1563,38.0467
001,266,6,5506,126,26.0146,37.9978,251.14,1.0392,1.6914,-4.2487,-1.4328,0.6617,0.5761,4.4838,-0.0179,-0.8125,-0.3312,26.0146,37.9978
001,266,6,5507,127,25.8728,37.9511,251.31,1.0392,1.6914,-4.2471,-1.4172,0.7445,-0.0350,4.4773,-0.0184,-0.6941,0.2717,25.8728,37.9511
001,266,6,5508,128,25.7312,37.9032,251.50,1.0392,1.6914,-4.1991,-1.4351,0.9062,-0.2391,4.4374,0.0286,-0.7835,0.5143,25.7312,37.9032
001,266,6,5509,129,25.5925,37.8553,251.63,1.0392,1.6914,-4.1867,-1.4332,-0.0589,0.0754,4.4250,0.0408,0.0321,-0.0901,25.5925,37.8553
001,266,6,5510,130,25.4518,37.8076,251.68,1.0392,1.6914,-4.2030,-1.4301,0.5052,0.3346,4.4395,0.0363,-0.5848,-0.1589,25.4518,37.8076
